"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"112988","생활서비스시설_공원_1356","ZON216","생활서비스시설_공원"," "," ","묘지공원(사육신<시공원>)"," ","",""
"112989","생활서비스시설_공원_1403","ZON216","생활서비스시설_공원"," "," ","어린이공원(새숲)"," ","",""
"112990","생활서비스시설_공원_1404","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉천)"," ","",""
"112991","생활서비스시설_공원_1221","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동1)"," ","",""
"112992","생활서비스시설_공원_1224","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동2)"," ","",""
"112993","생활서비스시설_공원_1225","ZON216","생활서비스시설_공원"," "," ","마을마당(가리봉2동)"," ","",""
"112994","생활서비스시설_공원_1226","ZON216","생활서비스시설_공원"," "," ","어린이공원(애경)"," ","",""
"112995","생활서비스시설_공원_1227","ZON216","생활서비스시설_공원"," "," ","어린이공원(파랑새)"," ","",""
"112996","생활서비스시설_공원_1229","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"112997","생활서비스시설_공원_1230","ZON216","생활서비스시설_공원"," "," ","어린이공원(남서울)"," ","",""
"112998","생활서비스시설_공원_1232","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행)"," ","",""
"112999","생활서비스시설_공원_1233","ZON216","생활서비스시설_공원"," "," ","근린공원(독산)"," ","",""
"113000","생활서비스시설_공원_1234","ZON216","생활서비스시설_공원"," "," ","어린이공원(두산)"," ","",""
"113001","생활서비스시설_공원_1236","ZON216","생활서비스시설_공원"," "," ","광장(삼성체육공원(시흥4동다목적광장))"," ","",""
"113002","생활서비스시설_공원_1238","ZON216","생활서비스시설_공원"," "," ","어린이공원(별장길)"," ","",""
"113003","생활서비스시설_공원_1239","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"113004","생활서비스시설_공원_1240","ZON216","생활서비스시설_공원"," "," ","마을마당(말뫼)"," ","",""
"113005","생활서비스시설_공원_1242","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"113006","생활서비스시설_공원_1244","ZON216","생활서비스시설_공원"," "," ","어린이공원(신흥)"," ","",""
"113007","생활서비스시설_공원_1245","ZON216","생활서비스시설_공원"," "," ","어린이공원(쌈지)"," ","",""
"113008","생활서비스시설_공원_1247","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"113009","생활서비스시설_공원_1248","ZON216","생활서비스시설_공원"," "," ","어린이공원(느티나무)"," ","",""
"113010","생활서비스시설_공원_1249","ZON216","생활서비스시설_공원"," "," ","어린이공원(구룡)"," ","",""
"113011","생활서비스시설_공원_1251","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"113012","생활서비스시설_공원_1252","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"113013","생활서비스시설_공원_1254","ZON216","생활서비스시설_공원"," "," ","어린이공원(반수)"," ","",""
"113014","생활서비스시설_공원_1185","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉2동)"," ","",""
"113015","생활서비스시설_공원_1187","ZON216","생활서비스시설_공원"," "," ","어린이공원(가린열)"," ","",""
"113016","생활서비스시설_공원_1188","ZON216","생활서비스시설_공원"," "," ","어린이공원(도레미)"," ","",""
"113017","생활서비스시설_공원_1189","ZON216","생활서비스시설_공원"," "," ","마을마당(구로5동)"," ","",""
"113018","생활서비스시설_공원_1190","ZON216","생활서비스시설_공원"," "," ","마을마당(구로2동3)"," ","",""
"113019","생활서비스시설_공원_1192","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동1)"," ","",""
"113020","생활서비스시설_공원_1194","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동3)"," ","",""
"113021","생활서비스시설_공원_1196","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동3)"," ","",""
"113022","생활서비스시설_공원_1197","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉3동)"," ","",""
"113023","생활서비스시설_공원_1198","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동1)"," ","",""
"113024","생활서비스시설_공원_1199","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동8)"," ","",""
"113025","생활서비스시설_공원_1200","ZON216","생활서비스시설_공원"," "," ","어린이공원(신도림동)"," ","",""
"113026","생활서비스시설_공원_1101","ZON216","생활서비스시설_공원"," "," ","어린이공원(이수)"," ","",""
"113027","생활서비스시설_공원_1103","ZON216","생활서비스시설_공원"," "," ","어린이공원(코끼리)"," ","",""
"113028","생활서비스시설_공원_1106","ZON216","생활서비스시설_공원"," "," ","어린이공원(백석)"," ","",""
"113029","생활서비스시설_공원_1110","ZON216","생활서비스시설_공원"," "," ","어린이공원(바탕골)"," ","",""
"113030","생활서비스시설_공원_1114","ZON216","생활서비스시설_공원"," "," ","어린이공원(두레)"," ","",""
"113031","생활서비스시설_공원_1117","ZON216","생활서비스시설_공원"," "," ","어린이공원(더부리)"," ","",""
"113032","생활서비스시설_공원_1120","ZON216","생활서비스시설_공원"," "," ","어린이공원(화곡1주구1)"," ","",""
"113033","생활서비스시설_공원_1123","ZON216","생활서비스시설_공원"," "," ","근린공원(꿩고개<시공원>)"," ","",""
"113034","생활서비스시설_공원_1126","ZON216","생활서비스시설_공원"," "," ","근린공원(까치산)"," ","",""
"113035","생활서비스시설_공원_1127","ZON216","생활서비스시설_공원"," "," ","근린공원(방화)"," ","",""
"113036","생활서비스시설_공원_1128","ZON216","생활서비스시설_공원"," "," ","근린공원(궁산<시공원>)"," ","",""
"113037","생활서비스시설_공원_1136","ZON216","생활서비스시설_공원"," "," ","마을마당(백석)"," ","",""
"113038","생활서비스시설_공원_1139","ZON216","생활서비스시설_공원"," "," ","기타공원(꿈돌이)"," ","",""
"113039","생활서비스시설_공원_1145","ZON216","생활서비스시설_공원"," "," ","어린이공원(월정)"," ","",""
"113040","생활서비스시설_공원_1149","ZON216","생활서비스시설_공원"," "," ","근린공원(봉제산<시공원>)"," ","",""
"113041","생활서비스시설_공원_1153","ZON216","생활서비스시설_공원"," "," ","기타공원(화곡동자투리)"," ","",""
"113042","생활서비스시설_공원_1157","ZON216","생활서비스시설_공원"," "," ","어린이공원(아름)"," ","",""
"113043","생활서비스시설_공원_1161","ZON216","생활서비스시설_공원"," "," ","마을마당(은행나무)"," ","",""
"113044","생활서비스시설_공원_1165","ZON216","생활서비스시설_공원"," "," ","마을마당(고척1동2)"," ","",""
"113045","생활서비스시설_공원_1168","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동4)"," ","",""
"113046","생활서비스시설_공원_1172","ZON216","생활서비스시설_공원"," "," ","어린이공원(희망)"," ","",""
"113047","생활서비스시설_공원_1176","ZON216","생활서비스시설_공원"," "," ","어린이공원(온수)"," ","",""
"113048","생활서비스시설_공원_1178","ZON216","생활서비스시설_공원"," "," ","어린이공원(삭새)"," ","",""
"113049","생활서비스시설_공원_1183","ZON216","생활서비스시설_공원"," "," ","마을마당(궁동)"," ","",""
"113050","생활서비스시설_공원_1186","ZON216","생활서비스시설_공원"," "," ","마을마당(구로본동2)"," ","",""
"113051","생활서비스시설_공원_1191","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동7)"," ","",""
"113052","생활서비스시설_공원_1193","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동2)"," ","",""
"113053","생활서비스시설_공원_1195","ZON216","생활서비스시설_공원"," "," ","근린공원(고척<시공원>)"," ","",""
"113054","생활서비스시설_공원_1202","ZON216","생활서비스시설_공원"," "," ","어린이공원(절골)"," ","",""
"113055","생활서비스시설_공원_1203","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동6)"," ","",""
"113056","생활서비스시설_공원_1204","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동5(텃골))"," ","",""
"113057","생활서비스시설_공원_1206","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동1)"," ","",""
"113058","생활서비스시설_공원_1207","ZON216","생활서비스시설_공원"," "," ","어린이공원(화원)"," ","",""
"113059","생활서비스시설_공원_1208","ZON216","생활서비스시설_공원"," "," ","마을마당(구로2동1)"," ","",""
"113060","생활서비스시설_공원_1210","ZON216","생활서비스시설_공원"," "," ","마을마당(고척2동)"," ","",""
"113061","생활서비스시설_공원_1211","ZON216","생활서비스시설_공원"," "," ","어린이공원(능골)"," ","",""
"113062","생활서비스시설_공원_1213","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동5)"," ","",""
"113063","생활서비스시설_공원_1214","ZON216","생활서비스시설_공원"," "," ","마을마당(구로1동2)"," ","",""
"113064","생활서비스시설_공원_1215","ZON216","생활서비스시설_공원"," "," ","어린이공원(소막골)"," ","",""
"113065","생활서비스시설_공원_1217","ZON216","생활서비스시설_공원"," "," ","마을마당(가리봉1동)"," ","",""
"113066","생활서비스시설_공원_1218","ZON216","생활서비스시설_공원"," "," ","마을마당(구로6동1)"," ","",""
"113067","생활서비스시설_공원_1220","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동7)"," ","",""
"113068","생활서비스시설_공원_1307","ZON216","생활서비스시설_공원"," "," ","마을마당(신길4동)"," ","",""
"113069","생활서비스시설_공원_1308","ZON216","생활서비스시설_공원"," "," ","마을마당(여의도동)"," ","",""
"113070","생활서비스시설_공원_1310","ZON216","생활서비스시설_공원"," "," ","마을마당(양평2동)"," ","",""
"113071","생활서비스시설_공원_1311","ZON216","생활서비스시설_공원"," "," ","어린이공원(두암)"," ","",""
"113072","생활서비스시설_공원_1313","ZON216","생활서비스시설_공원"," "," ","어린이공원(서강)"," ","",""
"113073","생활서비스시설_공원_1314","ZON216","생활서비스시설_공원"," "," ","어린이공원(양남)"," ","",""
"113074","생활서비스시설_공원_1317","ZON216","생활서비스시설_공원"," "," ","마을마당(신길6)"," ","",""
"113075","생활서비스시설_공원_1318","ZON216","생활서비스시설_공원"," "," ","마을마당(양평동)"," ","",""
"113076","생활서비스시설_공원_1319","ZON216","생활서비스시설_공원"," "," ","마을마당(신길7동)"," ","",""
"113077","생활서비스시설_공원_1321","ZON216","생활서비스시설_공원"," "," ","어린이공원(별님)"," ","",""
"113078","생활서비스시설_공원_1322","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"113079","생활서비스시설_공원_1323","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈돌이)"," ","",""
"113080","생활서비스시설_공원_1325","ZON216","생활서비스시설_공원"," "," ","어린이공원(청명)"," ","",""
"113081","생활서비스시설_공원_1326","ZON216","생활서비스시설_공원"," "," ","어린이공원(해당화)"," ","",""
"113082","생활서비스시설_공원_1327","ZON216","생활서비스시설_공원"," "," ","기타공원(사당동휴게쉼터1)"," ","",""
"113083","생활서비스시설_공원_1328","ZON216","생활서비스시설_공원"," "," ","어린이공원(옹달샘)"," ","",""
"113084","생활서비스시설_공원_1330","ZON216","생활서비스시설_공원"," "," ","기타공원(이수정쉼터)"," ","",""
"113085","생활서비스시설_공원_1331","ZON216","생활서비스시설_공원"," "," ","근린공원(노량진<시공원>)"," ","",""
"113086","생활서비스시설_공원_1332","ZON216","생활서비스시설_공원"," "," ","마을마당(훼미리쉼터)"," ","",""
"113087","생활서비스시설_공원_1334","ZON216","생활서비스시설_공원"," "," ","마을마당(상도)"," ","",""
"113088","생활서비스시설_공원_1336","ZON216","생활서비스시설_공원"," "," ","기타공원(늘푸른쉼터)"," ","",""
"113089","생활서비스시설_공원_1337","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"113090","생활서비스시설_공원_1338","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른)"," ","",""
"113091","생활서비스시설_공원_1340","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"113092","생활서비스시설_공원_1342","ZON216","생활서비스시설_공원"," "," ","어린이공원(산새)"," ","",""
"113093","생활서비스시설_공원_1343","ZON216","생활서비스시설_공원"," "," ","어린이공원(새벽)"," ","",""
"113094","생활서비스시설_공원_1344","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"113095","생활서비스시설_공원_1346","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"113096","생활서비스시설_공원_1496","ZON216","생활서비스시설_공원"," "," ","도시자연공원(대모산<시공원>)"," ","",""
"113097","생활서비스시설_공원_1497","ZON216","생활서비스시설_공원"," "," ","도시자연공원(인능산1<시공원>)"," ","",""
"113098","생활서비스시설_공원_1502","ZON216","생활서비스시설_공원"," "," ","어린이공원(새싹)"," ","",""
"113099","생활서비스시설_공원_1504","ZON216","생활서비스시설_공원"," "," ","어린이공원(미륵)"," ","",""
"113100","생활서비스시설_공원_1505","ZON216","생활서비스시설_공원"," "," ","어린이공원(예술)"," ","",""
"113101","생활서비스시설_공원_1506","ZON216","생활서비스시설_공원"," "," ","어린이공원(개뜰)"," ","",""
"113102","생활서비스시설_공원_1507","ZON216","생활서비스시설_공원"," "," ","어린이공원(동문)"," ","",""
"113103","생활서비스시설_공원_1508","ZON216","생활서비스시설_공원"," "," ","마을마당(뽕나무공원)"," ","",""
"113104","생활서비스시설_공원_1510","ZON216","생활서비스시설_공원"," "," ","어린이공원(장안)"," ","",""
"113105","생활서비스시설_공원_1511","ZON216","생활서비스시설_공원"," "," ","어린이공원(양재)"," ","",""
"113106","생활서비스시설_공원_1513","ZON216","생활서비스시설_공원"," "," ","근린공원(마방)"," ","",""
"113107","생활서비스시설_공원_1514","ZON216","생활서비스시설_공원"," "," ","어린이공원(잔디)"," ","",""
"113108","생활서비스시설_공원_1516","ZON216","생활서비스시설_공원"," "," ","어린이공원(싸리재)"," ","",""
"113109","생활서비스시설_공원_1517","ZON216","생활서비스시설_공원"," "," ","어린이공원(아름)"," ","",""
"113149","생활서비스시설_공원_1575","ZON216","생활서비스시설_공원"," "," ","어린이공원(예지)"," ","",""
"113110","생활서비스시설_공원_1518","ZON216","생활서비스시설_공원"," "," ","어린이공원(횃불)"," ","",""
"113111","생활서비스시설_공원_1520","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"113112","생활서비스시설_공원_1521","ZON216","생활서비스시설_공원"," "," ","어린이공원(서래)"," ","",""
"113113","생활서비스시설_공원_1523","ZON216","생활서비스시설_공원"," "," ","어린이공원(버들)"," ","",""
"113114","생활서비스시설_공원_1525","ZON216","생활서비스시설_공원"," "," ","어린이공원(사도감)"," ","",""
"113115","생활서비스시설_공원_1526","ZON216","생활서비스시설_공원"," "," ","마을마당(서초3동)"," ","",""
"113116","생활서비스시설_공원_1527","ZON216","생활서비스시설_공원"," "," ","어린이공원(본마을)"," ","",""
"113117","생활서비스시설_공원_1528","ZON216","생활서비스시설_공원"," "," ","어린이공원(가꿀)"," ","",""
"113118","생활서비스시설_공원_1530","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"113119","생활서비스시설_공원_1531","ZON216","생활서비스시설_공원"," "," ","어린이공원(새터)"," ","",""
"113120","생활서비스시설_공원_1532","ZON216","생활서비스시설_공원"," "," ","어린이공원(두둑재)"," ","",""
"113121","생활서비스시설_공원_1535","ZON216","생활서비스시설_공원"," "," ","어린이공원(느티나무)"," ","",""
"113122","생활서비스시설_공원_1536","ZON216","생활서비스시설_공원"," "," ","어린이공원(미도)"," ","",""
"113123","생활서비스시설_공원_1538","ZON216","생활서비스시설_공원"," "," ","어린이공원(송동)"," ","",""
"113124","생활서비스시설_공원_1540","ZON216","생활서비스시설_공원"," "," ","어린이공원(색동)"," ","",""
"113125","생활서비스시설_공원_1541","ZON216","생활서비스시설_공원"," "," ","어린이공원(구룡)"," ","",""
"113126","생활서비스시설_공원_1542","ZON216","생활서비스시설_공원"," "," ","어린이공원(반원)"," ","",""
"113127","생활서비스시설_공원_1543","ZON216","생활서비스시설_공원"," "," ","어린이공원(안산)"," ","",""
"113128","생활서비스시설_공원_1544","ZON216","생활서비스시설_공원"," "," ","어린이공원(한수)"," ","",""
"113129","생활서비스시설_공원_1546","ZON216","생활서비스시설_공원"," "," ","소공원(반포본동)"," ","",""
"113130","생활서비스시설_공원_1547","ZON216","생활서비스시설_공원"," "," ","어린이공원(윗샘)"," ","",""
"113131","생활서비스시설_공원_1549","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"113132","생활서비스시설_공원_1551","ZON216","생활서비스시설_공원"," "," ","근린공원(서래골)"," ","",""
"113133","생활서비스시설_공원_1552","ZON216","생활서비스시설_공원"," "," ","근린공원(명달)"," ","",""
"113134","생활서비스시설_공원_1553","ZON216","생활서비스시설_공원"," "," ","어린이공원(청두)"," ","",""
"113135","생활서비스시설_공원_1555","ZON216","생활서비스시설_공원"," "," ","어린이공원(쉼터)"," ","",""
"113136","생활서비스시설_공원_1556","ZON216","생활서비스시설_공원"," "," ","도시자연공원(우면산<시공원>)"," ","",""
"113137","생활서비스시설_공원_1558","ZON216","생활서비스시설_공원"," "," ","어린이공원(동덕)"," ","",""
"113138","생활서비스시설_공원_1559","ZON216","생활서비스시설_공원"," "," ","어린이공원(세화)"," ","",""
"113139","생활서비스시설_공원_1560","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"113140","생활서비스시설_공원_1562","ZON216","생활서비스시설_공원"," "," ","근린공원(사평리)"," ","",""
"113141","생활서비스시설_공원_1563","ZON216","생활서비스시설_공원"," "," ","마을마당(양재동)"," ","",""
"113142","생활서비스시설_공원_1564","ZON216","생활서비스시설_공원"," "," ","어린이공원(주흥)"," ","",""
"113143","생활서비스시설_공원_1566","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른)"," ","",""
"113144","생활서비스시설_공원_1567","ZON216","생활서비스시설_공원"," "," ","어린이공원(신중)"," ","",""
"113145","생활서비스시설_공원_1568","ZON216","생활서비스시설_공원"," "," ","어린이공원(안뜰)"," ","",""
"113146","생활서비스시설_공원_1570","ZON216","생활서비스시설_공원"," "," ","어린이공원(아래샘)"," ","",""
"113147","생활서비스시설_공원_1571","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼개나리)"," ","",""
"113148","생활서비스시설_공원_1573","ZON216","생활서비스시설_공원"," "," ","근린공원(도산)"," ","",""
"113150","생활서비스시설_공원_1863","ZON216","생활서비스시설_공원"," "," ","강변공원(이촌지구)"," ","",""
"112279","생활서비스시설_공원_0671","ZON216","생활서비스시설_공원"," "," ","근린공원(충숙)"," ","",""
"112280","생활서비스시설_공원_0676","ZON216","생활서비스시설_공원"," "," ","마을마당(중계1동소공원)"," ","",""
"112281","생활서비스시설_공원_0680","ZON216","생활서비스시설_공원"," "," ","어린이공원(두루미)"," ","",""
"112282","생활서비스시설_공원_0684","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"112283","생활서비스시설_공원_0688","ZON216","생활서비스시설_공원"," "," ","근린공원(가재울)"," ","",""
"112284","생활서비스시설_공원_0691","ZON216","생활서비스시설_공원"," "," ","어린이공원(중현)"," ","",""
"112285","생활서비스시설_공원_0694","ZON216","생활서비스시설_공원"," "," ","근린공원(한내)"," ","",""
"112286","생활서비스시설_공원_0698","ZON216","생활서비스시설_공원"," "," ","어린이공원(나래)"," ","",""
"112287","생활서비스시설_공원_0700","ZON216","생활서비스시설_공원"," "," ","마을마당(쌈지마당)"," ","",""
"112288","생활서비스시설_공원_0703","ZON216","생활서비스시설_공원"," "," ","도시자연공원(불암산<시공원>)"," ","",""
"112289","생활서비스시설_공원_0704","ZON216","생활서비스시설_공원"," "," ","근린공원(마들)"," ","",""
"112290","생활서비스시설_공원_0706","ZON216","생활서비스시설_공원"," "," ","어린이공원(연촌)"," ","",""
"112291","생활서비스시설_공원_0707","ZON216","생활서비스시설_공원"," "," ","근린공원(노해)"," ","",""
"112292","생활서비스시설_공원_0709","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌곶이)"," ","",""
"112293","생활서비스시설_공원_0710","ZON216","생활서비스시설_공원"," "," ","어린이공원(불암)"," ","",""
"112294","생활서비스시설_공원_0713","ZON216","생활서비스시설_공원"," "," ","어린이공원(철쭉)"," ","",""
"112295","생활서비스시설_공원_0714","ZON216","생활서비스시설_공원"," "," ","어린이공원(새마을)"," ","",""
"112296","생활서비스시설_공원_0715","ZON216","생활서비스시설_공원"," "," ","어린이공원(하계)"," ","",""
"112297","생활서비스시설_공원_0716","ZON216","생활서비스시설_공원"," "," ","어린이공원(엄지)"," ","",""
"112298","생활서비스시설_공원_0718","ZON216","생활서비스시설_공원"," "," ","어린이공원(광석)"," ","",""
"112299","생활서비스시설_공원_0719","ZON216","생활서비스시설_공원"," "," ","근린공원(달맞이)"," ","",""
"112300","생활서비스시설_공원_0720","ZON216","생활서비스시설_공원"," "," ","근린공원(갈말)"," ","",""
"112301","생활서비스시설_공원_0721","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"112302","생활서비스시설_공원_0723","ZON216","생활서비스시설_공원"," "," ","근린공원(골마을)"," ","",""
"112303","생활서비스시설_공원_0726","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"112304","생활서비스시설_공원_0727","ZON216","생활서비스시설_공원"," "," ","어린이공원(새나라공원)"," ","",""
"112305","생활서비스시설_공원_0728","ZON216","생활서비스시설_공원"," "," ","어린이공원(연천내)"," ","",""
"112306","생활서비스시설_공원_0729","ZON216","생활서비스시설_공원"," "," ","어린이공원(역말)"," ","",""
"112307","생활서비스시설_공원_0730","ZON216","생활서비스시설_공원"," "," ","어린이공원(응암)"," ","",""
"112308","생활서비스시설_공원_0732","ZON216","생활서비스시설_공원"," "," ","어린이공원(박석)"," ","",""
"112309","생활서비스시설_공원_0733","ZON216","생활서비스시설_공원"," "," ","마을마당(역촌2동)"," ","",""
"112310","생활서비스시설_공원_0734","ZON216","생활서비스시설_공원"," "," ","마을마당(역촌동)"," ","",""
"112311","생활서비스시설_공원_0736","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북한산(시공원))"," ","",""
"112312","생활서비스시설_공원_0738","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북한산(시공원))"," ","",""
"112313","생활서비스시설_공원_0739","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북한산(시공원))"," ","",""
"112314","생활서비스시설_공원_0545","ZON216","생활서비스시설_공원"," "," ","어린이공원(밤골)"," ","",""
"113151","생활서비스시설_공원_1864","ZON216","생활서비스시설_공원"," "," ","강변공원(양화지구)"," ","",""
"113152","생활서비스시설_공원_1865","ZON216","생활서비스시설_공원"," "," ","강변공원(광나루지구)"," ","",""
"113153","생활서비스시설_공원_1868","ZON216","생활서비스시설_공원"," "," ","강변공원((뚝섬지구))"," ","",""
"113154","생활서비스시설_공원_1869","ZON216","생활서비스시설_공원"," "," ","강변공원(강서지구)"," ","",""
"113155","생활서비스시설_공원_1870","ZON216","생활서비스시설_공원"," "," ","강변공원(난지지구)"," ","",""
"113156","생활서비스시설_공원_1872","ZON216","생활서비스시설_공원"," "," ","근린공원(영등포)"," ","",""
"113157","생활서비스시설_공원_1877","ZON216","생활서비스시설_공원"," "," ","기타공원(서울숲)"," ","",""
"113158","생활서비스시설_공원_1878","ZON216","생활서비스시설_공원"," "," ","근린공원((응봉))"," ","",""
"113159","생활서비스시설_공원_1879","ZON216","생활서비스시설_공원"," "," ","근린공원(보라매)"," ","",""
"113160","생활서비스시설_공원_1883","ZON216","생활서비스시설_공원"," "," ","기타공원(용산공원)"," ","",""
"113161","생활서비스시설_공원_1885","ZON216","생활서비스시설_공원"," "," ","광장(광화문열린마당)"," ","",""
"113162","생활서비스시설_공원_1887","ZON216","생활서비스시설_공원"," "," ","광장(서울광장)"," ","",""
"113163","생활서비스시설_공원_1888","ZON216","생활서비스시설_공원"," "," ","기타공원(올림픽공원)"," ","",""
"113164","생활서비스시설_공원_1849","ZON216","생활서비스시설_공원"," "," ","근린공원(샛마을)"," ","",""
"113165","생활서비스시설_공원_1850","ZON216","생활서비스시설_공원"," "," ","도시자연공원((청계산)<서울대공원>)"," ","",""
"113166","생활서비스시설_공원_1851","ZON216","생활서비스시설_공원"," "," ","근린공원(서울대공원)"," ","",""
"113167","생활서비스시설_공원_1852","ZON216","생활서비스시설_공원"," "," ","기타공원(월드컵)"," ","",""
"113168","생활서비스시설_공원_1853","ZON216","생활서비스시설_공원"," "," ","근린공원(여의도)"," ","",""
"112315","생활서비스시설_공원_0547","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"112316","생활서비스시설_공원_0548","ZON216","생활서비스시설_공원"," "," ","어린이공원(학골)"," ","",""
"112317","생활서비스시설_공원_0549","ZON216","생활서비스시설_공원"," "," ","어린이공원(해태)"," ","",""
"112318","생활서비스시설_공원_0551","ZON216","생활서비스시설_공원"," "," ","마을마당(도봉1동1)"," ","",""
"112319","생활서비스시설_공원_0552","ZON216","생활서비스시설_공원"," "," ","어린이공원(창골)"," ","",""
"112320","생활서비스시설_공원_0554","ZON216","생활서비스시설_공원"," "," ","어린이공원(뒷말)"," ","",""
"112321","생활서비스시설_공원_0555","ZON216","생활서비스시설_공원"," "," ","어린이공원(창고개)"," ","",""
"112322","생활서비스시설_공원_0557","ZON216","생활서비스시설_공원"," "," ","어린이공원(달내)"," ","",""
"112323","생활서비스시설_공원_0558","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃동네)"," ","",""
"112324","생활서비스시설_공원_0560","ZON216","생활서비스시설_공원"," "," ","근린공원((초안산)<시공원>)"," ","",""
"112325","생활서비스시설_공원_0561","ZON216","생활서비스시설_공원"," "," ","어린이공원(미화)"," ","",""
"112326","생활서비스시설_공원_0562","ZON216","생활서비스시설_공원"," "," ","어린이공원(누원)"," ","",""
"112327","생활서비스시설_공원_0564","ZON216","생활서비스시설_공원"," "," ","근린공원(월천)"," ","",""
"112328","생활서비스시설_공원_0566","ZON216","생활서비스시설_공원"," "," ","마을마당(방학1동)"," ","",""
"112329","생활서비스시설_공원_0567","ZON216","생활서비스시설_공원"," "," ","마을마당(쌍문4동2)"," ","",""
"112330","생활서비스시설_공원_0568","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"112331","생활서비스시설_공원_0570","ZON216","생활서비스시설_공원"," "," ","어린이공원(유만)"," ","",""
"112332","생활서비스시설_공원_0571","ZON216","생활서비스시설_공원"," "," ","마을마당(쌍문2동)"," ","",""
"112333","생활서비스시설_공원_0573","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"112334","생활서비스시설_공원_0574","ZON216","생활서비스시설_공원"," "," ","어린이공원(사슴)"," ","",""
"112335","생활서비스시설_공원_0576","ZON216","생활서비스시설_공원"," "," ","어린이공원(샘말)"," ","",""
"112336","생활서비스시설_공원_0577","ZON216","생활서비스시설_공원"," "," ","소공원(창동공원)"," ","",""
"112337","생활서비스시설_공원_0578","ZON216","생활서비스시설_공원"," "," ","소공원(방학동공원)"," ","",""
"112338","생활서비스시설_공원_0580","ZON216","생활서비스시설_공원"," "," ","어린이공원(효자)"," ","",""
"112339","생활서비스시설_공원_0581","ZON216","생활서비스시설_공원"," "," ","어린이공원(모랫)"," ","",""
"112340","생활서비스시설_공원_0582","ZON216","생활서비스시설_공원"," "," ","어린이공원(뱃골)"," ","",""
"112341","생활서비스시설_공원_0585","ZON216","생활서비스시설_공원"," "," ","소공원(방학사거리친수공간)"," ","",""
"112342","생활서비스시설_공원_0586","ZON216","생활서비스시설_공원"," "," ","어린이공원(둥근달)"," ","",""
"112343","생활서비스시설_공원_0588","ZON216","생활서비스시설_공원"," "," ","어린이공원(반석)"," ","",""
"112344","생활서비스시설_공원_0590","ZON216","생활서비스시설_공원"," "," ","어린이공원(무수)"," ","",""
