h3_index,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,noise_total,avg_slope,terrain_zone,avg_available_pct,avg_wind_ms
8930e1c211bffff,상계10동,노원구,0.017062827317745506,0.07210458839578301,0.04458370785676426,1.0,0.9666666666666667,0.9546,1.0,0.8838,0.8155529640000001,2,1078.0,2.754228115081787,Green,93.9593,1.242
8930e1c2133ffff,상계10동,노원구,0.0076703487224638245,0.07210458839578301,0.03988746855912342,1.0,0.4666666666666668,0.9546,1.0,0.8838,0.3937152240000001,32,1078.0,0.9487841129302979,Green,93.9593,1.242
8930e1c213bffff,상계2동,노원구,0.0002061236527310946,0.19354486588305533,0.09687549476789321,1.0,0.5666666666666667,0.9546,1.0,0.8838,0.478082772,26,1078.0,0.8274561166763306,Green,93.9593,1.242
8930e1c2153ffff,상계6·7동,노원구,2.2163833626999424e-06,0.0,1.1081916813499712e-06,1.0,0.9833333333333334,0.9546,1.0,0.8838,0.829614222,1,1078.0,3.30289888381958,Green,93.9593,1.242
8930e1c2157ffff,상계10동,노원구,0.0005950989328849345,0.07210458839578301,0.036349843664333976,1.0,0.85,0.9546,1.0,0.8838,0.717124158,9,1078.0,2.352199077606201,Green,93.9593,1.242
8930e1c218fffff,상계8동,노원구,0.020500437913293115,0.11399217022151667,0.0672463040674049,1.0,0.30000000000000004,0.9546,1.0,0.8838,0.25310264400000004,69,1078.0,4.16459321975708,Green,93.9593,1.242
8930e1c21abffff,상계10동,노원구,0.004619497023707355,0.07210458839578301,0.038362042709745185,1.0,0.3666666666666667,0.9546,1.0,0.8838,0.30934767600000007,38,1078.0,1.8981760740280151,Green,93.9593,1.242
8930e1c21bbffff,상계10동,노원구,0.03536904570196568,0.07210458839578301,0.05373681704887435,1.0,0.33333333333333337,0.9546,1.0,0.8838,0.28122516000000003,40,1078.0,0.3126211166381836,Green,93.9593,1.242
8930e1c21c3ffff,창4동,도봉구,0.0,0.1884194823254153,0.09420974116270765,1.0,1.0,0.9688,1.0,0.7711,0.74704168,0,740.0,3.405733346939087,Green,93.1166,1.3
8930e1c21c7ffff,상계10동,노원구,0.015547375193499418,0.07210458839578301,0.043825981794641214,1.0,0.9333333333333333,0.9546,1.0,0.8838,0.787430448,4,1078.0,3.9365320205688477,Green,93.9593,1.242
8930e1c21cfffff,상계10동,노원구,0.0018600997371459266,0.07210458839578301,0.03698234406646447,1.0,1.0,0.9546,1.0,0.8838,0.84367548,0,1078.0,3.0761044025421143,Green,93.9593,1.242
8930e1c21d7ffff,상계10동,노원구,0.0003989490052859896,0.07210458839578301,0.0362517687005345,1.0,0.9333333333333333,0.9546,1.0,0.8838,0.787430448,4,1078.0,1.117557406425476,Green,93.9593,1.242
8930e1da103ffff,녹번동,은평구,0.07319709028665777,0.22227412808156902,0.14773560918411338,1.0,0.95,0.948,1.0,0.8474,0.76316844,3,1234.0,0.14070071280002594,Green,93.5266,1.3669
8930e1da107ffff,녹번동,은평구,0.08415491081742549,0.22227412808156902,0.15321451944949727,1.0,0.9833333333333334,0.948,1.0,0.8474,0.7899462800000001,1,1234.0,0.49690479040145874,Green,93.5266,1.3669
8930e1da10bffff,녹번동,은평구,0.06876052934107989,0.22227412808156902,0.14551732871132445,1.0,0.7,0.948,1.0,0.8474,0.56233464,18,1234.0,3.2034521102905273,Green,93.5266,1.3669
8930e1da10fffff,녹번동,은평구,0.08047462855814212,0.22227412808156902,0.15137437831985556,1.0,0.9333333333333333,0.948,1.0,0.8474,0.7497795199999999,4,1234.0,1.5235018730163574,Green,93.5266,1.3669
8930e1da113ffff,녹번동,은평구,0.05351247134969128,0.22227412808156902,0.13789329971563014,1.0,0.7666666666666667,0.948,1.0,0.8474,0.61589032,14,1234.0,4.376192092895508,Green,93.5266,1.3669
8930e1da117ffff,녹번동,은평구,0.04997522440716365,0.22227412808156902,0.13612467624436633,1.0,0.43333333333333335,0.948,1.0,0.8474,0.34811192,34,1234.0,1.9555126428604126,Green,93.5266,1.3669
8930e1da11bffff,녹번동,은평구,0.08283882149486291,0.22227412808156902,0.15255647478821596,1.0,0.9,0.948,0.5,0.8474,0.36150084,6,1234.0,11.657362937927246,Yellow,93.5266,1.3669
8930e1da123ffff,녹번동,은평구,0.02582445101080775,0.22227412808156902,0.12404928954618838,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,5.1489176750183105,Yellow,93.5266,1.3669
8930e1da127ffff,녹번동,은평구,0.0,0.22227412808156902,0.11113706404078451,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,6.999655246734619,Yellow,93.5266,1.3669
8930e1da12bffff,녹번동,은평구,0.05924374852452343,0.22227412808156902,0.14075893830304623,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,10.950613975524902,Yellow,93.5266,1.3669
8930e1da12fffff,녹번동,은평구,0.0030777254363986693,0.22227412808156902,0.11267592675898384,1.0,0.9833333333333334,0.948,0.5,0.8474,0.39497314000000006,1,1234.0,11.950258255004883,Yellow,93.5266,1.3669
8930e1da133ffff,녹번동,은평구,0.04388800302454288,0.22227412808156902,0.13308106555305596,1.0,0.9833333333333334,0.948,0.5,0.8474,0.39497314000000006,1,1234.0,9.402042388916016,Yellow,93.5266,1.3669
8930e1da137ffff,녹번동,은평구,0.020442541707361674,0.22227412808156902,0.12135833489446535,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,7.485838890075684,Yellow,93.5266,1.3669
8930e1da13bffff,녹번동,은평구,0.06384965013246727,0.22227412808156902,0.14306188910701814,1.0,0.9666666666666667,0.948,1.0,0.8474,0.7765573600000001,2,1234.0,2.2588210105895996,Green,93.5266,1.3669
8930e1da153ffff,응암1동,은평구,0.0021800555174490573,0.1598348131860728,0.08100743435176093,1.0,0.30000000000000004,0.948,0.5,0.8474,0.12050028000000003,44,1234.0,5.456007957458496,Yellow,93.5266,1.3669
8930e1da157ffff,응암1동,은평구,0.034003769411493315,0.1598348131860728,0.09691929129878304,1.0,0.8,0.948,1.0,0.8474,0.64266816,12,1234.0,2.418450355529785,Green,93.5266,1.3669
8930e1da167ffff,응암1동,은평구,0.007920375154834717,0.1598348131860728,0.08387759417045375,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,7.258939266204834,Yellow,93.5266,1.3669
8930e1da173ffff,응암1동,은평구,0.021223481655165823,0.1598348131860728,0.09052914742061931,1.0,0.7666666666666667,0.948,1.0,0.8474,0.61589032,14,1234.0,1.2410016059875488,Green,93.5266,1.3669
8930e1da177ffff,녹번동,은평구,0.06425738298942607,0.22227412808156902,0.14326575553549753,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,12.84483528137207,Yellow,93.5266,1.3669
8930e1da1abffff,대조동,은평구,0.006226968531175192,0.4434692123469207,0.22484809043904797,1.0,0.30000000000000004,0.948,1.0,0.8474,0.24100056000000006,72,1234.0,2.8581464290618896,Green,93.5266,1.3669
8930e1da1afffff,불광1동,은평구,0.013522591727766589,0.18099971383355346,0.09726115278066003,1.0,0.5666666666666667,0.948,0.5,0.8474,0.22761164,26,1234.0,8.638596534729004,Yellow,93.5266,1.3669
8930e1da1c7ffff,역촌동,은평구,0.006031322523198995,0.294464063280114,0.1502476929016565,1.0,0.7,0.948,1.0,0.8474,0.56233464,18,1234.0,0.9028628468513489,Green,93.5266,1.3669
8930e1da1cfffff,녹번동,은평구,0.05455071045924565,0.22227412808156902,0.13841241927040734,1.0,0.8,0.948,1.0,0.8474,0.64266816,12,1234.0,0.8882033228874207,Green,93.5266,1.3669
8930e1dac0bffff,녹번동,은평구,0.0,0.22227412808156902,0.11113706404078451,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,4.795459270477295,Green,93.5266,1.3669
8930e1dac53ffff,녹번동,은평구,0.00355039961533276,0.22227412808156902,0.11291226384845089,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,6.5612969398498535,Yellow,93.5266,1.3669
8930e1dac57ffff,녹번동,은평구,0.0010776971279697265,0.22227412808156902,0.11167591260476938,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,0.8946194052696228,Green,93.5266,1.3669
8930e1dac5bffff,녹번동,은평구,0.0,0.22227412808156902,0.11113706404078451,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,8.884778022766113,Yellow,93.5266,1.3669
8930e1daccbffff,녹번동,은평구,0.009746952590646106,0.22227412808156902,0.11601054033610757,1.0,0.8,0.948,0.0,0.8474,0.0,12,1234.0,17.924997329711914,Red,93.5266,1.3669
8930e1daccfffff,불광1동,은평구,0.002639577023578026,0.18099971383355346,0.09181964542856574,1.0,0.8666666666666667,0.948,1.0,0.8474,0.69622384,8,1234.0,4.119750022888184,Green,93.5266,1.3669
8930e1dae83ffff,녹번동,은평구,0.006237655077829354,0.22227412808156902,0.11425589157969919,1.0,0.9166666666666666,0.948,0.5,0.8474,0.36819529999999995,5,1234.0,5.700494766235352,Yellow,93.5266,1.3669
8930e1dae93ffff,녹번동,은평구,0.02364028528310709,0.22227412808156902,0.12295720668233806,1.0,0.9166666666666666,0.948,0.5,0.8474,0.36819529999999995,5,1234.0,5.273073673248291,Yellow,93.5266,1.3669
8930e1dae97ffff,홍은1동,서대문구,0.0,0.08297543912662182,0.04148771956331091,1.0,1.0,0.9111,0.0,0.8786,0.0,0,2109.0,42.87473678588867,Red,93.7379,1.3794
8930e1dae9bffff,응암1동,은평구,0.04672158197199647,0.1598348131860728,0.10327819757903463,1.0,0.55,0.948,1.0,0.8474,0.44183436,27,1234.0,2.389241933822632,Green,93.5266,1.3669
8930e1d120bffff,불광2동,은평구,0.0007274278866693769,0.1264318489006683,0.06357963839366884,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,1.5281857252120972,Green,93.5266,1.3669
8930e1d1243ffff,불광1동,은평구,0.04999269297294789,0.18099971383355346,0.11549620340325067,1.0,0.9333333333333333,0.948,1.0,0.8474,0.7497795199999999,4,1234.0,3.6194276809692383,Green,93.5266,1.3669
8930e1d1247ffff,불광1동,은평구,0.030479016989851927,0.18099971383355346,0.10573936541170269,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,9.250051498413086,Yellow,93.5266,1.3669
8930e1d124bffff,불광1동,은평구,0.050134372241572446,0.18099971383355346,0.11556704303756295,1.0,0.5666666666666667,0.948,1.0,0.8474,0.45522328,26,1234.0,3.019744873046875,Green,93.5266,1.3669
8930e1d124fffff,불광1동,은평구,0.04619325676546764,0.18099971383355346,0.11359648529951055,1.0,0.7166666666666667,0.948,1.0,0.8474,0.57572356,17,1234.0,4.917767524719238,Green,93.5266,1.3669
8930e1d1253ffff,불광2동,은평구,0.012087144768029528,0.1264318489006683,0.06925949683434891,1.0,0.7,0.948,1.0,0.8474,0.56233464,18,1234.0,4.917633533477783,Green,93.5266,1.3669
8930e1d1257ffff,불광2동,은평구,0.01796366249202429,0.1264318489006683,0.0721977556963463,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,7.824151515960693,Yellow,93.5266,1.3669
8930e1d125bffff,불광1동,은평구,0.046125060401092384,0.18099971383355346,0.11356238711732292,1.0,0.43333333333333335,0.948,1.0,0.8474,0.34811192,34,1234.0,2.300471067428589,Green,93.5266,1.3669
8930e1d1263ffff,불광1동,은평구,0.05810435975569129,0.18099971383355346,0.11955203679462237,1.0,0.7666666666666667,0.948,1.0,0.8474,0.61589032,14,1234.0,4.791848182678223,Green,93.5266,1.3669
8930e1d1267ffff,불광1동,은평구,0.0032173881673472583,0.18099971383355346,0.09210855100045036,1.0,0.8666666666666667,0.948,1.0,0.8474,0.69622384,8,1234.0,2.385253429412842,Green,93.5266,1.3669
8930e1d126bffff,불광1동,은평구,0.05163574956580285,0.18099971383355346,0.11631773169967816,1.0,0.9333333333333333,0.948,0.0,0.8474,0.0,4,1234.0,19.872764587402344,Red,93.5266,1.3669
8930e1d126fffff,불광1동,은평구,0.03341093200400044,0.18099971383355346,0.10720532291877695,1.0,0.7833333333333333,0.948,1.0,0.8474,0.62927924,13,1234.0,3.144223213195801,Green,93.5266,1.3669
8930e1d1273ffff,불광1동,은평구,0.015468415671472361,0.18099971383355346,0.09823406475251291,1.0,0.9,0.948,1.0,0.8474,0.72300168,6,1234.0,0.8944551348686218,Green,93.5266,1.3669
8930e1d1277ffff,불광2동,은평구,0.009891644758336272,0.1264318489006683,0.06816174682950228,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,11.227775573730469,Yellow,93.5266,1.3669
8930e1d127bffff,불광1동,은평구,0.0199873499558109,0.18099971383355346,0.10049353189468217,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,3.268193006515503,Green,93.5266,1.3669
8930e1da137ffff,녹번동,은평구,0.003930013742369293,0.22227412808156902,0.11310207091196915,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,7.485838890075684,Yellow,93.5266,1.3669
8930e1da1a3ffff,불광1동,은평구,0.05779668313502154,0.18099971383355346,0.1193981984842875,1.0,0.7833333333333333,0.948,0.5,0.8474,0.31463962,13,1234.0,7.198890209197998,Yellow,93.5266,1.3669
8930e1da1a7ffff,불광1동,은평구,0.0685325883112437,0.18099971383355346,0.12476615107239858,1.0,0.8,0.948,0.5,0.8474,0.32133408,12,1234.0,7.681570529937744,Yellow,93.5266,1.3669
8930e1da1abffff,대조동,은평구,0.017702507422246185,0.4434692123469207,0.23058585988458344,1.0,0.30000000000000004,0.948,1.0,0.8474,0.24100056000000006,72,1234.0,2.8581464290618896,Green,93.5266,1.3669
8930e1da1afffff,불광1동,은평구,0.043069440353891084,0.18099971383355346,0.11203457709372228,1.0,0.5666666666666667,0.948,0.5,0.8474,0.22761164,26,1234.0,8.638596534729004,Yellow,93.5266,1.3669
8930e1da1b3ffff,불광1동,은평구,0.06150836278059254,0.18099971383355346,0.121254038307073,1.0,0.5666666666666667,0.948,1.0,0.8474,0.45522328,26,1234.0,3.2702953815460205,Green,93.5266,1.3669
8930e1da1b7ffff,불광1동,은평구,0.03894805386808115,0.18099971383355346,0.1099738838508173,1.0,0.8833333333333333,0.948,1.0,0.8474,0.70961276,7,1234.0,3.4682390689849854,Green,93.5266,1.3669
8930e1da527ffff,갈현1동,은평구,0.0,0.10867354050576279,0.054336770252881396,1.0,0.30000000000000004,0.948,0.5,0.8474,0.12050028000000003,125,1234.0,9.628754615783691,Yellow,93.5266,1.3669
8930e1dac03ffff,불광1동,은평구,0.0,0.18099971383355346,0.09049985691677673,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,2.0041892528533936,Green,93.5266,1.3669
8930e1dac0bffff,녹번동,은평구,0.0,0.22227412808156902,0.11113706404078451,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,4.795459270477295,Green,93.5266,1.3669
8930e1dac0fffff,불광1동,은평구,0.0,0.18099971383355346,0.09049985691677673,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,10.017430305480957,Yellow,93.5266,1.3669
8930e1dac1bffff,불광1동,은평구,0.000570417652410071,0.18099971383355346,0.09078506574298176,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,4.193437576293945,Green,93.5266,1.3669
8930e1dacc3ffff,불광1동,은평구,0.038510328366509756,0.18099971383355346,0.1097550211000316,1.0,0.7166666666666667,0.948,0.5,0.8474,0.28786178,17,1234.0,5.473991394042969,Yellow,93.5266,1.3669
8930e1dacc7ffff,불광1동,은평구,0.0,0.18099971383355346,0.09049985691677673,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,2.838461399078369,Green,93.5266,1.3669
8930e1daccbffff,녹번동,은평구,0.018055119631845366,0.22227412808156902,0.12016462385670719,1.0,0.8,0.948,0.0,0.8474,0.0,12,1234.0,17.924997329711914,Red,93.5266,1.3669
8930e1daccfffff,불광1동,은평구,0.006194767424412615,0.18099971383355346,0.09359724062898303,1.0,0.8666666666666667,0.948,1.0,0.8474,0.69622384,8,1234.0,4.119750022888184,Green,93.5266,1.3669
8930e1dacd3ffff,불광1동,은평구,0.0024767439309927542,0.18099971383355346,0.0917382288822731,1.0,0.9166666666666666,0.948,1.0,0.8474,0.7363905999999999,5,1234.0,3.3755242824554443,Green,93.5266,1.3669
8930e1dacdbffff,불광1동,은평구,0.06169127706023469,0.18099971383355346,0.12134549544689407,1.0,0.6333333333333333,0.948,0.5,0.8474,0.25438948,22,1234.0,7.9890594482421875,Yellow,93.5266,1.3669
8930e1d1203ffff,불광2동,은평구,0.04790843012989643,0.1264318489006683,0.08717013951528237,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,13.013996124267578,Yellow,93.5266,1.3669
8930e1d1207ffff,불광2동,은평구,0.008176485637802848,0.1264318489006683,0.06730416726923558,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,12.020145416259766,Yellow,93.5266,1.3669
8930e1d120bffff,불광2동,은평구,0.0577258022897388,0.1264318489006683,0.09207882559520356,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,1.5281857252120972,Green,93.5266,1.3669
8930e1d120fffff,불광2동,은평구,0.03605824843038218,0.1264318489006683,0.08124504866552525,1.0,0.9833333333333334,0.948,0.5,0.8474,0.39497314000000006,1,1234.0,5.1405510902404785,Yellow,93.5266,1.3669
8930e1d1213ffff,불광2동,은평구,0.038725188081774914,0.1264318489006683,0.08257851849122161,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,0.580308198928833,Green,93.5266,1.3669
8930e1d1217ffff,불광2동,은평구,0.012152940567124935,0.1264318489006683,0.06929239473389662,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,0.9426454901695251,Green,93.5266,1.3669
8930e1d121bffff,불광2동,은평구,0.052451143952266216,0.1264318489006683,0.08944149642646726,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,1.5653196573257446,Green,93.5266,1.3669
8930e1d1223ffff,불광2동,은평구,0.00015304294406694784,0.1264318489006683,0.06329244592236763,1.0,0.9,0.948,0.5,0.8474,0.36150084,6,1234.0,13.862939834594727,Yellow,93.5266,1.3669
8930e1d122bffff,불광2동,은평구,0.0019835696359285717,0.1264318489006683,0.06420770926829844,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,5.137007236480713,Yellow,93.5266,1.3669
8930e1d123bffff,불광2동,은평구,0.0010067564103186614,0.1264318489006683,0.06371930265549348,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,1.6644970178604126,Green,93.5266,1.3669
8930e1d1247ffff,불광1동,은평구,0.004147463784214286,0.18099971383355346,0.09257358880888387,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,9.250051498413086,Yellow,93.5266,1.3669
8930e1d1253ffff,불광2동,은평구,0.03835256178317713,0.1264318489006683,0.08239220534192271,1.0,0.7,0.948,1.0,0.8474,0.56233464,18,1234.0,4.917633533477783,Green,93.5266,1.3669
8930e1d1257ffff,불광2동,은평구,0.0358566309866766,0.1264318489006683,0.08114423994367245,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,7.824151515960693,Yellow,93.5266,1.3669
8930e1d1273ffff,불광1동,은평구,0.015113323428663417,0.18099971383355346,0.09805651863110844,1.0,0.9,0.948,1.0,0.8474,0.72300168,6,1234.0,0.8944551348686218,Green,93.5266,1.3669
8930e1d1277ffff,불광2동,은평구,0.027221681920777546,0.1264318489006683,0.07682676541072292,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,11.227775573730469,Yellow,93.5266,1.3669
8930e1d128bffff,불광2동,은평구,0.009252444075003956,0.1264318489006683,0.06784214648783612,1.0,1.0,0.948,0.0,0.8474,0.0,0,1234.0,23.747148513793945,Red,93.5266,1.3669
8930e1d128fffff,진관동,은평구,0.0,0.40961785584165966,0.20480892792082983,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,9.271249771118164,Yellow,93.5266,1.3669
8930e1d12c3ffff,불광2동,은평구,0.047336182599906976,0.1264318489006683,0.08688401575028765,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,6.123480796813965,Yellow,93.5266,1.3669
8930e1d12c7ffff,불광2동,은평구,0.05147233451434239,0.1264318489006683,0.08895209170750534,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,1.7902826070785522,Green,93.5266,1.3669
8930e1d12cbffff,불광2동,은평구,0.05685013048803401,0.1264318489006683,0.09164098969435115,1.0,0.6333333333333333,0.948,1.0,0.8474,0.50877896,22,1234.0,3.091791868209839,Green,93.5266,1.3669
8930e1d12cfffff,불광2동,은평구,0.0586048011119668,0.1264318489006683,0.09251832500631756,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,7.923466682434082,Yellow,93.5266,1.3669
8930e1d12d7ffff,불광2동,은평구,0.01939187182149157,0.1264318489006683,0.07291186036107994,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,5.859668254852295,Yellow,93.5266,1.3669
8930e1da527ffff,갈현1동,은평구,0.04216998513149053,0.10867354050576279,0.07542176281862666,1.0,0.30000000000000004,0.948,0.5,0.8474,0.12050028000000003,125,1234.0,9.628754615783691,Yellow,93.5266,1.3669
8930e1d12c3ffff,불광2동,은평구,0.0076344484042058765,0.1264318489006683,0.06703314865243709,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,6.123480796813965,Yellow,93.5266,1.3669
8930e1d12cbffff,불광2동,은평구,0.012542664742554065,0.1264318489006683,0.06948725682161118,1.0,0.6333333333333333,0.948,1.0,0.8474,0.50877896,22,1234.0,3.091791868209839,Green,93.5266,1.3669
8930e1d12d3ffff,갈현1동,은평구,0.05562090394681088,0.10867354050576279,0.08214722222628684,1.0,0.9666666666666667,0.948,1.0,0.8474,0.7765573600000001,2,1234.0,3.042039394378662,Green,93.5266,1.3669
8930e1d12dbffff,갈현1동,은평구,0.054310492848000165,0.10867354050576279,0.08149201667688148,1.0,0.9833333333333334,0.948,1.0,0.8474,0.7899462800000001,1,1234.0,3.677828550338745,Green,93.5266,1.3669
8930e1d164fffff,갈현1동,은평구,0.0,0.10867354050576279,0.054336770252881396,1.0,1.0,0.948,0.0,0.8474,0.0,0,1234.0,36.27299499511719,Red,93.5266,1.3669
8930e1d1663ffff,진관동,은평구,0.00012815620822407948,0.40961785584165966,0.20487300602494188,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,8.180477142333984,Yellow,93.5266,1.3669
8930e1d166bffff,갈현1동,은평구,0.04088571394494269,0.10867354050576279,0.07477962722535274,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,3.889509916305542,Green,93.5266,1.3669
8930e1d166fffff,진관동,은평구,0.00010818381213720996,0.40961785584165966,0.20486301982689845,1.0,0.9333333333333333,0.948,1.0,0.8474,0.7497795199999999,4,1234.0,4.036301136016846,Green,93.5266,1.3669
8930e1d167bffff,갈현1동,은평구,0.016093867724555507,0.10867354050576279,0.06238370411515915,1.0,0.9833333333333334,0.948,0.5,0.8474,0.39497314000000006,1,1234.0,9.166380882263184,Yellow,93.5266,1.3669
8930e1da523ffff,갈현2동,은평구,0.0009459148702253486,0.14538994618688558,0.07316793052855547,1.0,0.9,0.948,0.5,0.8474,0.36150084,6,1234.0,5.521652698516846,Yellow,93.5266,1.3669
8930e1da527ffff,갈현1동,은평구,0.03278968127561805,0.10867354050576279,0.07073161089069042,1.0,0.30000000000000004,0.948,0.5,0.8474,0.12050028000000003,125,1234.0,9.628754615783691,Yellow,93.5266,1.3669
8930e1da533ffff,갈현2동,은평구,0.013927417537910354,0.14538994618688558,0.07965868186239797,1.0,0.9333333333333333,0.948,1.0,0.8474,0.7497795199999999,4,1234.0,0.7434984445571899,Green,93.5266,1.3669
8930e1da537ffff,갈현1동,은평구,0.05752993213944749,0.10867354050576279,0.08310173632260515,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,1.2880100011825562,Green,93.5266,1.3669
8930e1da587ffff,갈현1동,은평구,0.0,0.10867354050576279,0.054336770252881396,1.0,1.0,0.948,0.5,0.8474,0.4016676,0,1234.0,12.417539596557617,Yellow,93.5266,1.3669
8930e1da5a3ffff,갈현1동,은평구,0.03695281628216997,0.10867354050576279,0.07281317839396638,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,3.910870313644409,Green,93.5266,1.3669
8930e1da5a7ffff,갈현1동,은평구,0.04235534942366818,0.10867354050576279,0.07551444496471549,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,2.6634252071380615,Green,93.5266,1.3669
8930e1da5abffff,갈현2동,은평구,0.018350748482371764,0.14538994618688558,0.08187034733462867,1.0,0.8333333333333334,0.948,0.5,0.8474,0.33472300000000005,10,1234.0,7.036269664764404,Yellow,93.5266,1.3669
8930e1da5afffff,갈현1동,은평구,0.06841155927411025,0.10867354050576279,0.08854254988993651,1.0,0.9333333333333333,0.948,1.0,0.8474,0.7497795199999999,4,1234.0,2.4916064739227295,Green,93.5266,1.3669
8930e1da5b3ffff,갈현1동,은평구,0.0029659008189001257,0.10867354050576279,0.05581972066233146,1.0,1.0,0.948,0.0,0.8474,0.0,0,1234.0,31.21170997619629,Red,93.5266,1.3669
8930e1da5b7ffff,갈현1동,은평구,0.018988755579591208,0.10867354050576279,0.063831148042677,1.0,0.9833333333333334,0.948,1.0,0.8474,0.7899462800000001,1,1234.0,4.803319454193115,Green,93.5266,1.3669
8930e1da5bbffff,갈현2동,은평구,0.0174481071370013,0.14538994618688558,0.08141902666194344,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,10.590947151184082,Yellow,93.5266,1.3669
8930e1da503ffff,갈현2동,은평구,0.058863829679997266,0.14538994618688558,0.10212688793344142,1.0,0.9333333333333333,0.948,1.0,0.8474,0.7497795199999999,4,1234.0,1.9604978561401367,Green,93.5266,1.3669
8930e1da507ffff,갈현2동,은평구,0.05877973142766011,0.14538994618688558,0.10208483880727284,1.0,0.9666666666666667,0.948,0.5,0.8474,0.38827868000000004,2,1234.0,6.6924848556518555,Yellow,93.5266,1.3669
8930e1da50bffff,갈현2동,은평구,0.03050231244879008,0.14538994618688558,0.08794612931783784,1.0,0.9333333333333333,0.948,0.5,0.8474,0.37488975999999996,4,1234.0,9.069011688232422,Yellow,93.5266,1.3669
8930e1da50fffff,갈현2동,은평구,0.06344347421535802,0.14538994618688558,0.10441671020112181,1.0,1.0,0.948,1.0,0.8474,0.8033352,0,1234.0,2.1095619201660156,Green,93.5266,1.3669
8930e1da513ffff,갈현2동,은평구,0.01749119974712584,0.14538994618688558,0.08144057296700571,1.0,0.9666666666666667,0.948,1.0,0.8474,0.7765573600000001,2,1234.0,4.289482116699219,Green,93.5266,1.3669
8930e1da517ffff,갈현2동,은평구,0.005697656595843084,0.14538994618688558,0.07554380139136434,1.0,1.0,0.948,0.0,0.8474,0.0,0,1234.0,25.798376083374023,Red,93.5266,1.3669
8930e1da51bffff,구산동,은평구,0.03090116077788914,0.16951710754020638,0.10020913415904775,1.0,0.7666666666666667,0.948,1.0,0.8474,0.61589032,14,1234.0,2.632458448410034,Green,93.5266,1.3669
8930e1da523ffff,갈현2동,은평구,0.06647533988601338,0.14538994618688558,0.10593264303644948,1.0,0.9,0.948,0.5,0.8474,0.36150084,6,1234.0,5.521652698516846,Yellow,93.5266,1.3669
